,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
710,27,São Paulo - SP,0,9,8,10,Fora,31,29,2,35,43.21
711,28,São Paulo - SP,3,10,8,10,Casa,34,29,5,38,45.24
712,29,São Paulo - SP,0,10,8,11,Fora,34,34,0,38,43.68
713,30,São Paulo - SP,1,10,9,11,Fora,35,35,0,39,43.33
714,31,São Paulo - SP,3,11,9,11,Casa,36,35,1,42,45.16
715,32,São Paulo - SP,0,11,9,12,Fora,36,36,0,42,43.75
716,33,São Paulo - SP,3,12,9,12,Casa,37,36,1,45,45.45
717,34,São Paulo - SP,1,12,10,12,Fora,37,36,1,46,45.1
718,35,São Paulo - SP,1,12,11,12,Casa,37,36,1,47,44.76
719,36,São Paulo - SP,3,13,11,12,Fora,38,36,2,50,46.3
720,37,São Paulo - SP,0,13,11,13,Fora,39,38,1,50,45.05
721,38,São Paulo - SP,3,14,11,13,Casa,40,38,2,53,46.49
722,1,Vasco da Gama S.a.f. - RJ,3,1,0,0,Fora,2,1,1,3,100.0
723,2,Vasco da Gama S.a.f. - RJ,1,1,1,0,Casa,4,3,1,4,66.67
724,3,Vasco da Gama S.a.f. - RJ,0,1,1,1,Casa,4,4,0,4,44.44
725,4,Vasco da Gama S.a.f. - RJ,1,1,2,1,Fora,5,5,0,5,41.67
726,5,Vasco da Gama S.a.f. - RJ,1,1,3,1,Fora,6,6,0,6,40.0
727,6,Vasco da Gama S.a.f. - RJ,0,1,3,2,Casa,6,7,-1,6,33.33
728,7,Vasco da Gama S.a.f. - RJ,0,1,3,3,Fora,8,11,-3,6,28.57
729,8,Vasco da Gama S.a.f. - RJ,0,1,3,4,Fora,8,13,-5,6,25.0
730,9,Vasco da Gama S.a.f. - RJ,0,1,3,5,Casa,9,17,-8,6,22.22
731,10,Vasco da Gama S.a.f. - RJ,0,1,3,6,Fora,10,19,-9,6,20.0
732,11,Vasco da Gama S.a.f. - RJ,0,1,3,7,Casa,10,20,-10,6,18.18
733,12,Vasco da Gama S.a.f. - RJ,3,2,3,7,Casa,11,20,-9,9,25.0
734,13,Vasco da Gama S.a.f. - RJ,0,2,3,8,Fora,11,22,-11,9,23.08
735,14,Vasco da Gama S.a.f. - RJ,0,2,3,9,Casa,11,23,-12,9,21.43
736,15,Vasco da Gama S.a.f. - RJ,3,3,3,9,Fora,12,23,-11,12,26.67
737,16,Vasco da Gama S.a.f. - RJ,0,3,3,10,Casa,12,25,-13,12,25.0
738,17,Vasco da Gama S.a.f. - RJ,0,3,3,11,Fora,13,28,-15,12,23.53
739,18,Vasco da Gama S.a.f. - RJ,3,4,3,11,Casa,14,28,-14,15,27.78
740,19,Vasco da Gama S.a.f. - RJ,1,4,4,11,Fora,15,29,-14,16,28.07
741,20,Vasco da Gama S.a.f. - RJ,3,5,4,11,Casa,16,29,-13,19,31.67
742,21,Vasco da Gama S.a.f. - RJ,0,5,4,12,Fora,16,30,-14,19,30.16
743,22,Vasco da Gama S.a.f. - RJ,1,5,5,12,Fora,17,31,-14,20,30.3
744,23,Vasco da Gama S.a.f. - RJ,3,6,5,12,Casa,21,33,-12,23,33.33
745,24,Vasco da Gama S.a.f. - RJ,3,7,5,12,Casa,26,34,-8,26,36.11
746,25,Vasco da Gama S.a.f. - RJ,0,7,5,13,Fora,27,38,-11,26,34.67
747,26,Vasco da Gama S.a.f. - RJ,1,7,6,13,Casa,27,38,-11,27,34.62
748,27,Vasco da Gama S.a.f. - RJ,3,8,6,13,Casa,28,38,-10,30,37.04
749,28,Vasco da Gama S.a.f. - RJ,0,8,6,14,Fora,28,39,-11,30,35.71
750,29,Vasco da Gama S.a.f. - RJ,0,8,6,15,Casa,29,41,-12,30,34.48
751,30,Vasco da Gama S.a.f. - RJ,1,8,7,15,Fora,30,42,-12,31,34.44
752,31,Vasco da Gama S.a.f. - RJ,3,9,7,15,Fora,32,42,-10,34,36.56
753,32,Vasco da Gama S.a.f. - RJ,3,10,7,15,Casa,33,42,-9,37,38.54
754,33,Vasco da Gama S.a.f. - RJ,1,10,8,15,Fora,35,44,-9,38,38.38
755,34,Vasco da Gama S.a.f. - RJ,3,11,8,15,Casa,37,45,-8,41,40.2
756,35,Vasco da Gama S.a.f. - RJ,1,11,9,15,Fora,37,45,-8,42,40.0
757,36,Vasco da Gama S.a.f. - RJ,0,11,9,16,Casa,39,49,-10,42,38.89
758,37,Vasco da Gama S.a.f. - RJ,0,11,9,17,Fora,39,50,-11,42,37.84
759,38,Vasco da Gama S.a.f. - RJ,3,12,9,17,Casa,41,51,-10,45,39.47
