,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
365,24,Csa - AL,3,6,7,11,Casa,15,34,-19,25,34.72
366,25,Csa - AL,0,6,7,12,Fora,15,35,-20,25,33.33
367,26,Csa - AL,1,6,8,12,Casa,17,37,-20,26,33.33
368,27,Csa - AL,0,6,8,13,Fora,18,39,-21,26,32.1
369,28,Csa - AL,0,6,8,14,Fora,18,40,-22,26,30.95
370,29,Csa - AL,3,7,8,14,Casa,20,41,-21,29,33.33
371,30,Csa - AL,0,7,8,15,Fora,20,42,-22,29,32.22
372,31,Csa - AL,0,7,8,16,Fora,21,44,-23,29,31.18
373,32,Csa - AL,0,7,8,17,Casa,21,47,-26,29,30.21
374,33,Csa - AL,0,7,8,18,Fora,21,50,-29,29,29.29
375,34,Csa - AL,0,7,8,19,Casa,21,51,-30,29,28.43
376,35,Csa - AL,3,8,8,19,Fora,22,51,-29,32,30.48
377,36,Csa - AL,0,8,8,20,Casa,23,53,-30,32,29.63
378,37,Csa - AL,0,8,8,21,Fora,23,56,-33,32,28.83
379,38,Csa - AL,0,8,8,22,Casa,24,58,-34,32,28.07
380,1,Flamengo - RJ,3,1,0,0,Casa,3,1,2,3,100.0
381,2,Flamengo - RJ,0,1,0,1,Fora,4,3,1,3,50.0
382,3,Flamengo - RJ,1,1,1,1,Fora,5,4,1,4,44.44
383,4,Flamengo - RJ,3,2,1,1,Casa,7,5,2,7,58.33
384,5,Flamengo - RJ,0,2,1,2,Fora,8,7,1,7,46.67
385,6,Flamengo - RJ,3,3,1,2,Casa,11,9,2,10,55.56
386,7,Flamengo - RJ,3,4,1,2,Casa,13,9,4,13,61.9
387,8,Flamengo - RJ,1,4,2,2,Fora,13,9,4,14,58.33
388,9,Flamengo - RJ,3,5,2,2,Fora,15,9,6,17,62.96
389,10,Flamengo - RJ,3,6,2,2,Casa,21,10,11,20,66.67
390,11,Flamengo - RJ,1,6,3,2,Fora,22,11,11,21,63.64
391,12,Flamengo - RJ,3,7,3,2,Casa,25,13,12,24,66.67
392,13,Flamengo - RJ,0,7,3,3,Fora,25,16,9,24,61.54
393,14,Flamengo - RJ,3,8,3,3,Casa,28,17,11,27,64.29
394,15,Flamengo - RJ,3,9,3,3,Fora,32,18,14,30,66.67
395,16,Flamengo - RJ,3,10,3,3,Fora,35,18,17,33,68.75
396,17,Flamengo - RJ,3,11,3,3,Casa,38,18,20,36,70.59
397,18,Flamengo - RJ,3,12,3,3,Fora,41,18,23,39,72.22
398,19,Flamengo - RJ,3,13,3,3,Casa,42,18,24,42,73.68
399,20,Flamengo - RJ,3,14,3,3,Fora,44,19,25,45,75.0
400,21,Flamengo - RJ,3,15,3,3,Casa,47,20,27,48,76.19
401,22,Flamengo - RJ,1,15,4,3,Casa,47,20,27,49,74.24
402,23,Flamengo - RJ,3,16,4,3,Fora,48,20,28,52,75.36
403,24,Flamengo - RJ,3,17,4,3,Casa,51,21,30,55,76.39
404,25,Flamengo - RJ,3,18,4,3,Fora,53,21,32,58,77.33
405,26,Flamengo - RJ,3,19,4,3,Fora,55,22,33,61,78.21
406,27,Flamengo - RJ,3,20,4,3,Casa,57,22,35,64,79.01
407,28,Flamengo - RJ,3,21,4,3,Casa,58,22,36,67,79.76
408,29,Flamengo - RJ,1,21,5,3,Fora,60,24,36,68,78.16
409,30,Flamengo - RJ,3,22,5,3,Casa,64,25,39,71,78.89
410,31,Flamengo - RJ,3,23,5,3,Fora,65,25,40,74,79.57
411,32,Flamengo - RJ,3,24,5,3,Casa,68,26,42,77,80.21
412,33,Flamengo - RJ,3,25,5,3,Fora,69,26,43,80,80.81
413,34,Flamengo - RJ,1,25,6,3,Casa,73,30,43,81,79.41
414,35,Flamengo - RJ,3,26,6,3,Casa,77,31,46,84,80.0
415,36,Flamengo - RJ,3,27,6,3,Fora,80,32,48,87,80.56
416,37,Flamengo - RJ,3,28,6,3,Casa,86,33,53,90,81.08
417,38,Flamengo - RJ,0,28,6,4,Fora,86,37,49,90,78.95
418,1,Fluminense - RJ,0,0,0,1,Casa,0,1,-1,0,0.0
419,2,Fluminense - RJ,0,0,0,2,Fora,1,3,-2,0,0.0
420,3,Fluminense - RJ,3,1,0,2,Fora,6,7,-1,3,33.33
421,4,Fluminense - RJ,0,1,0,3,Casa,6,8,-2,3,25.0
422,5,Fluminense - RJ,3,2,0,3,Casa,10,9,1,6,40.0
423,6,Fluminense - RJ,0,2,0,4,Fora,12,12,0,6,33.33
424,7,Fluminense - RJ,0,2,0,5,Fora,12,15,-3,6,28.57
425,8,Fluminense - RJ,1,2,1,5,Casa,12,15,-3,7,29.17
426,9,Fluminense - RJ,1,2,2,5,Fora,13,16,-3,8,29.63
427,10,Fluminense - RJ,1,2,3,5,Casa,14,17,-3,9,30.0
428,11,Fluminense - RJ,0,2,3,6,Fora,15,19,-4,9,27.27
429,12,Fluminense - RJ,0,2,3,7,Casa,16,21,-5,9,25.0
430,13,Fluminense - RJ,3,3,3,7,Casa,18,22,-4,12,30.77
431,14,Fluminense - RJ,0,3,3,8,Fora,19,24,-5,12,28.57
432,15,Fluminense - RJ,0,3,3,9,Casa,19,25,-6,12,26.67
433,16,Fluminense - RJ,0,3,3,10,Fora,19,28,-9,12,25.0
434,17,Fluminense - RJ,0,3,3,11,Casa,19,29,-10,12,23.53
435,18,Fluminense - RJ,3,4,3,11,Fora,20,29,-9,15,27.78
436,19,Fluminense - RJ,3,5,3,11,Casa,21,29,-8,18,31.58
437,20,Fluminense - RJ,0,5,3,12,Fora,21,32,-11,18,30.0
438,21,Fluminense - RJ,1,5,4,12,Casa,22,33,-11,19,30.16
439,22,Fluminense - RJ,3,6,4,12,Casa,24,34,-10,22,33.33
440,23,Fluminense - RJ,3,7,4,12,Fora,25,34,-9,25,36.23
441,24,Fluminense - RJ,1,7,5,12,Fora,25,34,-9,26,36.11
442,25,Fluminense - RJ,3,8,5,12,Casa,27,34,-7,29,38.67
443,26,Fluminense - RJ,0,8,5,13,Casa,28,36,-8,29,37.18
444,27,Fluminense - RJ,0,8,5,14,Fora,28,38,-10,29,35.8
445,28,Fluminense - RJ,1,8,6,14,Casa,29,39,-10,30,35.71
446,29,Fluminense - RJ,0,8,6,15,Fora,29,41,-12,30,34.48
447,30,Fluminense - RJ,1,8,7,15,Casa,29,41,-12,31,34.44
448,31,Fluminense - RJ,3,9,7,15,Fora,31,41,-10,34,36.56
449,32,Fluminense - RJ,0,9,7,16,Fora,32,43,-11,34,35.42
450,33,Fluminense - RJ,1,9,8,16,Casa,33,44,-11,35,35.35
451,34,Fluminense - RJ,3,10,8,16,Fora,34,44,-10,38,37.25
452,35,Fluminense - RJ,3,11,8,16,Casa,35,44,-9,41,39.05
453,36,Fluminense - RJ,1,11,9,16,Fora,36,45,-9,42,38.89
454,37,Fluminense - RJ,1,11,10,16,Casa,36,45,-9,43,38.74
455,38,Fluminense - RJ,3,12,10,16,Fora,38,46,-8,46,40.35
456,1,Fortaleza - CE,0,0,0,1,Fora,0,4,-4,0,0.0
457,2,Fortaleza - CE,3,1,0,1,Casa,2,5,-3,3,50.0
458,3,Fortaleza - CE,0,1,0,2,Fora,2,6,-4,3,33.33
459,4,Fortaleza - CE,0,1,0,3,Casa,2,7,-5,3,25.0
460,5,Fortaleza - CE,3,2,0,3,Fora,5,8,-3,6,40.0
461,6,Fortaleza - CE,1,2,1,3,Casa,6,9,-3,7,38.89
462,7,Fortaleza - CE,0,2,1,4,Fora,6,11,-5,7,33.33
463,8,Fortaleza - CE,0,2,1,5,Fora,6,12,-6,7,29.17
464,9,Fortaleza - CE,3,3,1,5,Casa,8,13,-5,10,37.04
465,10,Fortaleza - CE,3,4,1,5,Casa,10,13,-3,13,43.33
466,11,Fortaleza - CE,1,4,2,5,Fora,12,15,-3,14,42.42
467,12,Fortaleza - CE,0,4,2,6,Casa,13,18,-5,14,38.89
468,13,Fortaleza - CE,0,4,2,7,Fora,14,20,-6,14,35.9
469,14,Fortaleza - CE,3,5,2,7,Fora,16,20,-4,17,40.48
470,15,Fortaleza - CE,0,5,2,8,Casa,16,21,-5,17,37.78
471,16,Fortaleza - CE,1,5,3,8,Fora,19,24,-5,18,37.5
472,17,Fortaleza - CE,3,6,3,8,Casa,21,24,-3,21,41.18
473,18,Fortaleza - CE,0,6,3,9,Casa,21,25,-4,21,38.89
474,19,Fortaleza - CE,1,6,4,9,Fora,22,26,-4,22,38.6
475,20,Fortaleza - CE,0,6,4,10,Casa,22,27,-5,22,36.67
476,21,Fortaleza - CE,0,6,4,11,Fora,23,31,-8,22,34.92
477,22,Fortaleza - CE,3,7,4,11,Casa,24,31,-7,25,37.88
478,23,Fortaleza - CE,0,7,4,12,Fora,25,33,-8,25,36.23
479,24,Fortaleza - CE,3,8,4,12,Casa,27,33,-6,28,38.89
480,25,Fortaleza - CE,0,8,4,13,Fora,27,34,-7,28,37.33
481,26,Fortaleza - CE,0,8,4,14,Casa,28,36,-8,28,35.9
482,27,Fortaleza - CE,3,9,4,14,Casa,30,37,-7,31,38.27
483,28,Fortaleza - CE,1,9,5,14,Fora,31,38,-7,32,38.1
484,29,Fortaleza - CE,3,10,5,14,Fora,34,39,-5,35,40.23
485,30,Fortaleza - CE,1,10,6,14,Casa,36,41,-5,36,40.0
486,31,Fortaleza - CE,0,10,6,15,Fora,38,44,-6,36,38.71
487,32,Fortaleza - CE,3,11,6,15,Casa,39,44,-5,39,40.62
488,33,Fortaleza - CE,3,12,6,15,Casa,42,44,-2,42,42.42
489,34,Fortaleza - CE,1,12,7,15,Fora,44,46,-2,43,42.16
490,35,Fortaleza - CE,3,13,7,15,Casa,46,47,-1,46,43.81
491,36,Fortaleza - CE,3,14,7,15,Fora,48,48,0,49,45.37
492,37,Fortaleza - CE,1,14,8,15,Fora,48,48,0,50,45.05
493,38,Fortaleza - CE,3,15,8,15,Casa,50,49,1,53,46.49
494,1,Goiás - GO,3,1,0,0,Fora,1,0,1,3,100.0
495,2,Goiás - GO,0,1,0,1,Casa,2,2,0,3,50.0
496,3,Goiás - GO,0,1,0,2,Fora,3,4,-1,3,33.33
497,4,Goiás - GO,3,2,0,2,Casa,5,5,0,6,50.0
498,5,Goiás - GO,3,3,0,2,Casa,6,5,1,9,60.0
499,6,Goiás - GO,0,3,0,3,Fora,6,6,0,9,50.0
500,7,Goiás - GO,0,3,0,4,Fora,6,8,-2,9,42.86
501,8,Goiás - GO,3,4,0,4,Casa,9,9,0,12,50.0
502,9,Goiás - GO,3,5,0,4,Casa,11,10,1,15,55.56
503,10,Goiás - GO,0,5,0,5,Fora,12,16,-4,15,50.0
504,11,Goiás - GO,1,5,1,5,Fora,12,16,-4,16,48.48
505,12,Goiás - GO,1,5,2,5,Casa,12,16,-4,17,47.22
506,13,Goiás - GO,0,5,2,6,Fora,13,22,-9,17,43.59
507,14,Goiás - GO,0,5,2,7,Casa,13,23,-10,17,40.48
508,15,Goiás - GO,1,5,3,7,Fora,14,24,-10,18,40.0
509,16,Goiás - GO,3,6,3,7,Casa,16,25,-9,21,43.75
510,17,Goiás - GO,0,6,3,8,Fora,16,27,-11,21,41.18
511,18,Goiás - GO,0,6,3,9,Casa,17,29,-12,21,38.89
512,19,Goiás - GO,0,6,3,10,Fora,17,32,-15,21,36.84
513,20,Goiás - GO,3,7,3,10,Casa,20,32,-12,24,40.0
514,21,Goiás - GO,3,8,3,10,Fora,21,32,-11,27,42.86
515,22,Goiás - GO,3,9,3,10,Casa,22,32,-10,30,45.45
516,23,Goiás - GO,3,10,3,10,Fora,23,32,-9,33,47.83
517,24,Goiás - GO,0,10,3,11,Fora,24,35,-11,33,45.83
518,25,Goiás - GO,3,11,3,11,Casa,25,35,-10,36,48.0
519,26,Goiás - GO,1,11,4,11,Casa,27,37,-10,37,47.44
520,27,Goiás - GO,1,11,5,11,Fora,29,39,-10,38,46.91
521,28,Goiás - GO,0,11,5,12,Fora,30,43,-13,38,45.24
522,29,Goiás - GO,1,11,6,12,Casa,32,45,-13,39,44.83
523,30,Goiás - GO,3,12,6,12,Casa,34,45,-11,42,46.67
524,31,Goiás - GO,0,12,6,13,Fora,34,47,-13,42,45.16
525,32,Goiás - GO,0,12,6,14,Casa,34,50,-16,42,43.75
526,33,Goiás - GO,1,12,7,14,Fora,35,51,-16,43,43.43
527,34,Goiás - GO,3,13,7,14,Casa,39,54,-15,46,45.1
528,35,Goiás - GO,3,14,7,14,Fora,41,55,-14,49,46.67
529,36,Goiás - GO,0,14,7,15,Casa,42,57,-15,49,45.37
530,37,Goiás - GO,0,14,7,16,Fora,43,62,-19,49,44.14
531,38,Goiás - GO,3,15,7,16,Casa,46,64,-18,52,45.61
532,1,Grêmio - RS,0,0,0,1,Casa,1,2,-1,0,0.0
533,2,Grêmio - RS,1,0,1,1,Fora,2,3,-1,1,16.67
534,3,Grêmio - RS,0,0,1,2,Casa,6,8,-2,1,11.11
535,4,Grêmio - RS,1,0,2,2,Fora,6,8,-2,2,16.67
536,5,Grêmio - RS,0,0,2,3,Fora,7,10,-3,2,13.33
537,6,Grêmio - RS,3,1,2,3,Casa,8,10,-2,5,27.78
538,7,Grêmio - RS,0,1,2,4,Fora,8,11,-3,5,23.81
539,8,Grêmio - RS,3,2,2,4,Casa,9,11,-2,8,33.33
540,9,Grêmio - RS,3,3,2,4,Fora,10,11,-1,11,40.74
541,10,Grêmio - RS,3,4,2,4,Casa,12,12,0,14,46.67
542,11,Grêmio - RS,1,4,3,4,Fora,13,13,0,15,45.45
543,12,Grêmio - RS,1,4,4,4,Fora,13,13,0,16,44.44
544,13,Grêmio - RS,1,4,5,4,Casa,16,16,0,17,43.59
545,14,Grêmio - RS,0,4,5,5,Fora,17,19,-2,17,40.48
546,15,Grêmio - RS,1,4,6,5,Casa,18,20,-2,18,40.0
547,16,Grêmio - RS,3,5,6,5,Casa,20,21,-1,21,43.75
548,17,Grêmio - RS,1,5,7,5,Fora,20,21,-1,22,43.14
549,18,Grêmio - RS,3,6,7,5,Fora,24,22,2,25,46.3
550,19,Grêmio - RS,3,7,7,5,Casa,27,22,5,28,49.12
551,20,Grêmio - RS,3,8,7,5,Fora,30,22,8,31,51.67
552,21,Grêmio - RS,3,9,7,5,Casa,36,23,13,34,53.97
553,22,Grêmio - RS,0,9,7,6,Fora,37,25,12,34,51.52
554,23,Grêmio - RS,1,9,8,6,Casa,37,25,12,35,50.72
555,24,Grêmio - RS,3,10,8,6,Casa,39,26,13,38,52.78
556,25,Grêmio - RS,3,11,8,6,Fora,43,27,16,41,54.67
557,26,Grêmio - RS,0,11,8,7,Casa,43,28,15,41,52.56
558,27,Grêmio - RS,0,11,8,8,Fora,44,30,14,41,50.62
559,28,Grêmio - RS,3,12,8,8,Casa,47,30,17,44,52.38
560,29,Grêmio - RS,3,13,8,8,Fora,50,31,19,47,54.02
561,30,Grêmio - RS,3,14,8,8,Casa,52,31,21,50,55.56
562,31,Grêmio - RS,3,15,8,8,Casa,54,32,22,53,56.99
563,32,Grêmio - RS,3,16,8,8,Fora,55,32,23,56,58.33
564,33,Grêmio - RS,0,16,8,9,Casa,55,33,22,56,56.57
565,34,Grêmio - RS,3,17,8,9,Fora,57,34,23,59,57.84
566,35,Grêmio - RS,0,17,8,10,Fora,57,36,21,59,56.19
567,36,Grêmio - RS,3,18,8,10,Casa,60,36,24,62,57.41
568,37,Grêmio - RS,3,19,8,10,Casa,62,36,26,65,58.56
569,38,Grêmio - RS,0,19,8,11,Fora,64,39,25,65,57.02
570,1,Internacional - RS,0,0,0,1,Fora,0,2,-2,0,0.0
571,2,Internacional - RS,3,1,0,1,Casa,2,3,-1,3,50.0
572,3,Internacional - RS,0,1,0,2,Fora,2,4,-2,3,33.33
573,4,Internacional - RS,3,2,0,2,Casa,5,5,0,6,50.0
574,5,Internacional - RS,3,3,0,2,Casa,7,5,2,9,60.0
575,6,Internacional - RS,1,3,1,2,Fora,7,5,2,10,55.56
576,7,Internacional - RS,3,4,1,2,Casa,9,5,4,13,61.9
577,8,Internacional - RS,0,4,1,3,Fora,10,7,3,13,54.17
578,9,Internacional - RS,3,5,1,3,Casa,13,8,5,16,59.26
579,10,Internacional - RS,0,5,1,4,Fora,13,9,4,16,53.33
580,11,Internacional - RS,1,5,2,4,Casa,14,10,4,17,51.52
581,12,Internacional - RS,3,6,2,4,Casa,15,10,5,20,55.56
582,13,Internacional - RS,0,6,2,5,Fora,16,12,4,20,51.28
583,14,Internacional - RS,1,6,3,5,Casa,16,12,4,21,50.0
584,15,Internacional - RS,3,7,3,5,Fora,17,12,5,24,53.33
585,16,Internacional - RS,0,7,3,6,Fora,18,14,4,24,50.0
586,17,Internacional - RS,3,8,3,6,Casa,21,16,5,27,52.94
587,18,Internacional - RS,3,9,3,6,Casa,22,16,6,30,55.56
588,19,Internacional - RS,3,10,3,6,Fora,25,17,8,33,57.89
589,20,Internacional - RS,3,11,3,6,Casa,26,17,9,36,60.0
590,21,Internacional - RS,0,11,3,7,Fora,27,20,7,36,57.14
591,22,Internacional - RS,1,11,4,7,Casa,28,21,7,37,56.06
592,23,Internacional - RS,1,11,5,7,Fora,29,22,7,38,55.07
593,24,Internacional - RS,0,11,5,8,Fora,29,23,6,38,52.78
594,25,Internacional - RS,1,11,6,8,Casa,29,23,6,39,52.0
595,26,Internacional - RS,3,12,6,8,Fora,31,23,8,42,53.85
596,27,Internacional - RS,0,12,6,9,Casa,31,24,7,42,51.85
597,28,Internacional - RS,3,13,6,9,Fora,34,26,8,45,53.57
598,29,Internacional - RS,1,13,7,9,Casa,35,27,8,46,52.87
599,30,Internacional - RS,0,13,7,10,Fora,35,29,6,46,51.11
600,31,Internacional - RS,0,13,7,11,Fora,35,31,4,46,49.46
601,32,Internacional - RS,3,14,7,11,Casa,37,32,5,49,51.04
602,33,Internacional - RS,1,14,8,11,Fora,37,32,5,50,50.51
603,34,Internacional - RS,1,14,9,11,Casa,39,34,5,51,50.0
604,35,Internacional - RS,0,14,9,12,Casa,40,36,4,51,48.57
605,36,Internacional - RS,3,15,9,12,Fora,41,36,5,54,50.0
606,37,Internacional - RS,0,15,9,13,Fora,42,38,4,54,48.65
607,38,Internacional - RS,3,16,9,13,Casa,44,39,5,57,50.0
608,1,Palmeiras - SP,3,1,0,0,Casa,4,0,4,3,100.0
609,2,Palmeiras - SP,1,1,1,0,Fora,5,1,4,4,66.67
610,3,Palmeiras - SP,3,2,1,0,Casa,6,1,5,7,77.78
611,4,Palmeiras - SP,3,3,1,0,Fora,8,1,7,10,83.33
612,5,Palmeiras - SP,3,4,1,0,Casa,12,1,11,13,86.67
613,6,Palmeiras - SP,3,5,1,0,Fora,13,1,12,16,88.89
614,7,Palmeiras - SP,3,6,1,0,Fora,15,2,13,19,90.48
615,8,Palmeiras - SP,3,7,1,0,Casa,16,2,14,22,91.67
616,9,Palmeiras - SP,3,8,1,0,Casa,18,2,16,25,92.59
617,10,Palmeiras - SP,1,8,2,0,Fora,19,3,16,26,86.67
618,11,Palmeiras - SP,0,8,2,1,Fora,19,5,14,26,78.79
619,12,Palmeiras - SP,1,8,3,1,Casa,20,6,14,27,75.0
620,13,Palmeiras - SP,1,8,4,1,Fora,21,7,14,28,71.79
621,14,Palmeiras - SP,1,8,5,1,Casa,23,9,14,29,69.05
622,15,Palmeiras - SP,1,8,6,1,Fora,24,10,14,30,66.67
623,16,Palmeiras - SP,3,9,6,1,Casa,27,10,17,33,68.75
624,17,Palmeiras - SP,0,9,6,2,Fora,27,13,14,33,64.71
625,18,Palmeiras - SP,3,10,6,2,Fora,29,14,15,36,66.67
626,19,Palmeiras - SP,3,11,6,2,Casa,30,14,16,39,68.42
627,20,Palmeiras - SP,3,12,6,2,Fora,31,14,17,42,70.0
628,21,Palmeiras - SP,3,13,6,2,Casa,37,16,21,45,71.43
629,22,Palmeiras - SP,1,13,7,2,Fora,38,17,21,46,69.7
630,23,Palmeiras - SP,1,13,8,2,Casa,39,18,21,47,68.12
631,24,Palmeiras - SP,0,13,8,3,Fora,39,20,19,47,65.28
632,25,Palmeiras - SP,3,14,8,3,Casa,40,20,20,50,66.67
633,26,Palmeiras - SP,3,15,8,3,Casa,41,20,21,53,67.95
634,27,Palmeiras - SP,1,15,9,3,Fora,42,21,21,54,66.67
635,28,Palmeiras - SP,3,16,9,3,Fora,44,22,22,57,67.86
636,29,Palmeiras - SP,3,17,9,3,Casa,47,22,25,60,68.97
637,30,Palmeiras - SP,3,18,9,3,Casa,48,22,26,63,70.0
638,31,Palmeiras - SP,3,19,9,3,Fora,50,23,27,66,70.97
639,32,Palmeiras - SP,1,19,10,3,Casa,51,24,27,67,69.79
640,33,Palmeiras - SP,1,19,11,3,Fora,52,25,27,68,68.69
641,34,Palmeiras - SP,0,19,11,4,Casa,53,27,26,68,66.67
642,35,Palmeiras - SP,0,19,11,5,Fora,53,28,25,68,64.76
643,36,Palmeiras - SP,0,19,11,6,Casa,54,31,23,68,62.96
644,37,Palmeiras - SP,3,20,11,6,Casa,59,32,27,71,63.96
645,38,Palmeiras - SP,3,21,11,6,Fora,61,32,29,74,64.91
646,1,Santos - SP,3,1,0,0,Fora,2,1,1,3,100.0
647,2,Santos - SP,3,2,0,0,Casa,4,2,2,6,100.0
648,3,Santos - SP,1,2,1,0,Fora,4,2,2,7,77.78
649,4,Santos - SP,3,3,1,0,Casa,7,2,5,10,83.33
650,5,Santos - SP,0,3,1,1,Fora,7,6,1,10,66.67
651,6,Santos - SP,1,3,2,1,Casa,7,6,1,11,61.11
652,7,Santos - SP,3,4,2,1,Fora,8,6,2,14,66.67
653,8,Santos - SP,3,5,2,1,Casa,11,7,4,17,70.83
654,9,Santos - SP,3,6,2,1,Casa,12,7,5,20,74.07
655,10,Santos - SP,3,7,2,1,Fora,13,7,6,23,76.67
656,11,Santos - SP,3,8,2,1,Fora,14,7,7,26,78.79
657,12,Santos - SP,3,9,2,1,Casa,17,8,9,29,80.56
658,13,Santos - SP,3,10,2,1,Casa,23,9,14,32,82.05
659,14,Santos - SP,0,10,2,2,Fora,25,12,13,32,76.19
660,15,Santos - SP,0,10,2,3,Fora,25,14,11,32,71.11
661,16,Santos - SP,1,10,3,3,Casa,28,17,11,33,68.75
662,17,Santos - SP,3,11,3,3,Fora,29,17,12,36,70.59
663,18,Santos - SP,1,11,4,3,Casa,30,18,12,37,68.52
664,19,Santos - SP,0,11,4,4,Fora,30,19,11,37,64.91
665,20,Santos - SP,0,11,4,5,Casa,30,22,8,37,61.67
666,21,Santos - SP,1,11,5,5,Fora,31,23,8,38,60.32
667,22,Santos - SP,3,12,5,5,Casa,33,23,10,41,62.12
668,23,Santos - SP,3,13,5,5,Fora,34,23,11,44,63.77
669,24,Santos - SP,3,14,5,5,Casa,36,23,13,47,65.28
670,25,Santos - SP,1,14,6,5,Fora,36,23,13,48,64.0
671,26,Santos - SP,3,15,6,5,Casa,38,24,14,51,65.38
672,27,Santos - SP,0,15,6,6,Fora,38,26,12,51,62.96
673,28,Santos - SP,1,15,7,6,Fora,38,26,12,52,61.9
674,29,Santos - SP,3,16,7,6,Casa,39,26,13,55,63.22
675,30,Santos - SP,3,17,7,6,Casa,43,27,16,58,64.44
676,31,Santos - SP,3,18,7,6,Fora,45,28,17,61,65.59
677,32,Santos - SP,3,19,7,6,Fora,48,28,20,64,66.67
678,33,Santos - SP,1,19,8,6,Casa,49,29,20,65,65.66
679,34,Santos - SP,3,20,8,6,Casa,53,30,23,68,66.67
680,35,Santos - SP,0,20,8,7,Fora,54,32,22,68,64.76
681,36,Santos - SP,3,21,8,7,Casa,56,32,24,71,65.74
682,37,Santos - SP,0,21,8,8,Fora,56,33,23,71,63.96
683,38,Santos - SP,3,22,8,8,Casa,60,33,27,74,64.91
684,1,São Paulo - SP,3,1,0,0,Casa,2,0,2,3,100.0
685,2,São Paulo - SP,3,2,0,0,Fora,4,1,3,6,100.0
686,3,São Paulo - SP,1,2,1,0,Casa,5,2,3,7,77.78
687,4,São Paulo - SP,3,3,1,0,Fora,6,2,4,10,83.33
688,5,São Paulo - SP,1,3,2,0,Casa,6,2,4,11,73.33
689,6,São Paulo - SP,0,3,2,1,Fora,6,3,3,11,61.11
690,7,São Paulo - SP,1,3,3,1,Casa,7,4,3,12,57.14
691,8,São Paulo - SP,1,3,4,1,Fora,7,4,3,13,54.17
692,9,São Paulo - SP,1,3,5,1,Fora,8,5,3,14,51.85
693,10,São Paulo - SP,1,3,6,1,Casa,9,6,3,15,50.0
694,11,São Paulo - SP,3,4,6,1,Casa,13,6,7,18,54.55
695,12,São Paulo - SP,3,5,6,1,Fora,15,7,8,21,58.33
696,13,São Paulo - SP,3,6,6,1,Fora,16,7,9,24,61.54
697,14,São Paulo - SP,3,7,6,1,Casa,19,9,10,27,64.29
698,15,São Paulo - SP,3,8,6,1,Casa,20,9,11,30,66.67
699,16,São Paulo - SP,0,8,6,2,Fora,20,11,9,30,62.5
700,17,São Paulo - SP,1,8,7,2,Casa,20,11,9,31,60.78
701,18,São Paulo - SP,0,8,7,3,Fora,20,12,8,31,57.41
702,19,São Paulo - SP,1,8,8,3,Casa,21,13,8,32,56.14
703,20,São Paulo - SP,3,9,8,3,Fora,23,14,9,35,58.33
704,21,São Paulo - SP,0,9,8,4,Casa,23,15,8,35,55.56
705,22,São Paulo - SP,1,9,9,4,Fora,23,15,8,36,54.55
706,23,São Paulo - SP,3,10,9,4,Casa,25,16,9,39,56.52
707,24,São Paulo - SP,1,10,10,4,Fora,25,16,9,40,55.56
708,25,São Paulo - SP,3,11,10,4,Casa,26,16,10,43,57.33
709,26,São Paulo - SP,0,11,10,5,Fora,26,17,9,43,55.13
710,27,São Paulo - SP,3,12,10,5,Casa,27,17,10,46,56.79
711,28,São Paulo - SP,3,13,10,5,Casa,29,17,12,49,58.33
712,29,São Paulo - SP,0,13,10,6,Fora,29,20,9,49,56.32
713,30,São Paulo - SP,3,14,10,6,Fora,32,20,12,52,57.78
714,31,São Paulo - SP,0,14,10,7,Casa,32,22,10,52,55.91
715,32,São Paulo - SP,0,14,10,8,Casa,32,23,9,52,54.17
716,33,São Paulo - SP,1,14,11,8,Fora,33,24,9,53,53.54
717,34,São Paulo - SP,1,14,12,8,Fora,34,25,9,54,52.94
718,35,São Paulo - SP,3,15,12,8,Casa,35,25,10,57,54.29
719,36,São Paulo - SP,0,15,12,9,Fora,35,28,7,57,52.78
720,37,São Paulo - SP,3,16,12,9,Casa,37,29,8,60,54.05
721,38,São Paulo - SP,3,17,12,9,Fora,39,30,9,63,55.26
722,1,Vasco da Gama - RJ,0,0,0,1,Fora,1,4,-3,0,0.0
723,2,Vasco da Gama - RJ,0,0,0,2,Casa,2,6,-4,0,0.0
724,3,Vasco da Gama - RJ,1,0,1,2,Casa,3,7,-4,1,11.11
725,4,Vasco da Gama - RJ,0,0,1,3,Fora,3,10,-7,1,8.33
726,5,Vasco da Gama - RJ,1,0,2,3,Casa,4,11,-7,2,13.33
727,6,Vasco da Gama - RJ,1,0,3,3,Fora,5,12,-7,3,16.67
728,7,Vasco da Gama - RJ,0,0,3,4,Fora,5,13,-8,3,14.29
729,8,Vasco da Gama - RJ,3,1,3,4,Casa,7,14,-7,6,25.0
730,9,Vasco da Gama - RJ,3,2,3,4,Casa,8,14,-6,9,33.33
731,10,Vasco da Gama - RJ,0,2,3,5,Fora,9,16,-7,9,30.0
732,11,Vasco da Gama - RJ,3,3,3,5,Casa,11,17,-6,12,36.36
733,12,Vasco da Gama - RJ,1,3,4,5,Fora,12,18,-6,13,36.11
734,13,Vasco da Gama - RJ,1,3,5,5,Casa,12,18,-6,14,35.9
735,14,Vasco da Gama - RJ,3,4,5,5,Fora,13,18,-5,17,40.48
