,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
363,22,Fluminense - RJ,3,8,5,9,Fora,27,29,-2,29,43.94
364,23,Fluminense - RJ,1,8,6,9,Casa,28,30,-2,30,43.48
365,24,Fluminense - RJ,3,9,6,9,Fora,30,31,-1,33,45.83
366,25,Fluminense - RJ,1,9,7,9,Casa,31,32,-1,34,45.33
367,26,Fluminense - RJ,0,9,7,10,Fora,31,33,-2,34,43.59
368,27,Fluminense - RJ,0,9,7,11,Fora,31,34,-3,34,41.98
369,28,Fluminense - RJ,1,9,8,11,Casa,32,35,-3,35,41.67
370,29,Fluminense - RJ,0,9,8,12,Fora,32,36,-4,35,40.23
371,30,Fluminense - RJ,1,9,9,12,Casa,33,37,-4,36,40.0
372,31,Fluminense - RJ,0,9,9,13,Casa,35,40,-5,36,38.71
373,32,Fluminense - RJ,0,9,9,14,Fora,35,41,-6,36,37.5
374,33,Fluminense - RJ,0,9,9,15,Fora,35,42,-7,36,36.36
375,34,Fluminense - RJ,3,10,9,15,Casa,37,42,-5,39,38.24
376,35,Fluminense - RJ,3,11,9,15,Casa,39,43,-4,42,40.0
377,36,Fluminense - RJ,0,11,9,16,Fora,39,44,-5,42,38.89
378,37,Fluminense - RJ,1,11,10,16,Casa,41,46,-5,43,38.74
379,38,Fluminense - RJ,3,12,10,16,Fora,43,47,-4,46,40.35
380,1,Goiás - GO,0,0,0,1,Fora,0,5,-5,0,0.0
381,2,Goiás - GO,1,0,1,1,Casa,1,6,-5,1,16.67
382,3,Goiás - GO,1,0,2,1,Casa,2,7,-5,2,22.22
383,4,Goiás - GO,3,1,2,1,Fora,3,7,-4,5,41.67
384,5,Goiás - GO,0,1,2,2,Fora,4,9,-5,5,33.33
385,6,Goiás - GO,3,2,2,2,Casa,5,9,-4,8,44.44
386,7,Goiás - GO,1,2,3,2,Fora,5,9,-4,9,42.86
387,8,Goiás - GO,3,3,3,2,Casa,7,10,-3,12,50.0
388,9,Goiás - GO,0,3,3,3,Fora,8,12,-4,12,44.44
389,10,Goiás - GO,1,3,4,3,Casa,9,13,-4,13,43.33
390,11,Goiás - GO,0,3,4,4,Fora,9,15,-6,13,39.39
391,12,Goiás - GO,3,4,4,4,Casa,11,16,-5,16,44.44
392,13,Goiás - GO,1,4,5,4,Fora,12,17,-5,17,43.59
393,14,Goiás - GO,1,4,6,4,Casa,13,18,-5,18,42.86
394,15,Goiás - GO,3,5,6,4,Fora,14,18,-4,21,46.67
395,16,Goiás - GO,1,5,7,4,Fora,17,21,-4,22,45.83
396,17,Goiás - GO,1,5,8,4,Casa,17,21,-4,23,45.1
397,18,Goiás - GO,3,6,8,4,Casa,19,21,-2,26,48.15
398,19,Goiás - GO,0,6,8,5,Fora,19,22,-3,26,45.61
399,20,Goiás - GO,0,6,8,6,Casa,20,24,-4,26,43.33
400,21,Goiás - GO,3,7,8,6,Fora,22,25,-3,29,46.03
401,22,Goiás - GO,1,7,9,6,Fora,24,27,-3,30,45.45
402,23,Goiás - GO,3,8,9,6,Casa,25,27,-2,33,47.83
403,24,Goiás - GO,0,8,9,7,Casa,26,29,-3,33,45.83
404,25,Goiás - GO,0,8,9,8,Fora,27,31,-4,33,44.0
405,26,Goiás - GO,1,8,10,8,Casa,28,32,-4,34,43.59
406,27,Goiás - GO,3,9,10,8,Fora,30,33,-3,37,45.68
407,28,Goiás - GO,3,10,10,8,Casa,33,34,-1,40,47.62
408,29,Goiás - GO,3,11,10,8,Fora,35,34,1,43,49.43
409,30,Goiás - GO,3,12,10,8,Casa,38,34,4,46,51.11
410,31,Goiás - GO,3,13,10,8,Fora,40,34,6,49,52.69
411,32,Goiás - GO,3,14,10,8,Casa,41,34,7,52,54.17
412,33,Goiás - GO,1,14,11,8,Fora,42,35,7,53,53.54
413,34,Goiás - GO,3,15,11,8,Casa,44,35,9,56,54.9
414,35,Goiás - GO,3,16,11,8,Casa,47,36,11,59,56.19
415,36,Goiás - GO,0,16,11,9,Fora,48,40,8,59,54.63
416,37,Goiás - GO,0,16,11,10,Fora,48,41,7,59,53.15
417,38,Goiás - GO,0,16,11,11,Casa,48,44,4,59,51.75
418,1,Grêmio - RS,3,1,0,0,Casa,2,0,2,3,100.0
419,2,Grêmio - RS,0,1,0,1,Fora,2,2,0,3,50.0
420,3,Grêmio - RS,1,1,1,1,Fora,3,3,0,4,44.44
421,4,Grêmio - RS,3,2,1,1,Casa,4,3,1,7,58.33
422,5,Grêmio - RS,1,2,2,1,Casa,5,4,1,8,53.33
423,6,Grêmio - RS,1,2,3,1,Fora,6,5,1,9,50.0
424,7,Grêmio - RS,3,3,3,1,Casa,8,6,2,12,57.14
425,8,Grêmio - RS,0,3,3,2,Fora,9,8,1,12,50.0
426,9,Grêmio - RS,3,4,3,2,Casa,11,8,3,15,55.56
427,10,Grêmio - RS,0,4,3,3,Fora,11,10,1,15,50.0
428,11,Grêmio - RS,1,4,4,3,Casa,12,11,1,16,48.48
429,12,Grêmio - RS,0,4,4,4,Casa,12,12,0,16,44.44
430,13,Grêmio - RS,3,5,4,4,Fora,15,12,3,19,48.72
431,14,Grêmio - RS,3,6,4,4,Casa,18,13,5,22,52.38
432,15,Grêmio - RS,3,7,4,4,Fora,21,15,6,25,55.56
433,16,Grêmio - RS,3,8,4,4,Fora,22,15,7,28,58.33
434,17,Grêmio - RS,3,9,4,4,Casa,23,15,8,31,60.78
435,18,Grêmio - RS,0,9,4,5,Fora,23,17,6,31,57.41
436,19,Grêmio - RS,3,10,4,5,Casa,26,19,7,34,59.65
437,20,Grêmio - RS,3,11,4,5,Fora,28,19,9,37,61.67
438,21,Grêmio - RS,0,11,4,6,Casa,28,20,8,37,58.73
439,22,Grêmio - RS,1,11,5,6,Casa,29,21,8,38,57.58
440,23,Grêmio - RS,1,11,6,6,Fora,29,21,8,39,56.52
441,24,Grêmio - RS,3,12,6,6,Fora,30,21,9,42,58.33
442,25,Grêmio - RS,3,13,6,6,Casa,31,21,10,45,60.0
443,26,Grêmio - RS,3,14,6,6,Fora,32,21,11,48,61.54
444,27,Grêmio - RS,0,14,6,7,Casa,33,23,10,48,59.26
445,28,Grêmio - RS,1,14,7,7,Fora,34,24,10,49,58.33
446,29,Grêmio - RS,3,15,7,7,Casa,35,24,11,52,59.77
447,30,Grêmio - RS,1,15,8,7,Fora,37,26,11,53,58.89
448,31,Grêmio - RS,0,15,8,8,Fora,37,30,7,53,56.99
449,32,Grêmio - RS,1,15,9,8,Casa,37,30,7,54,56.25
450,33,Grêmio - RS,0,15,9,9,Fora,37,33,4,54,54.55
451,34,Grêmio - RS,3,16,9,9,Casa,38,33,5,57,55.88
452,35,Grêmio - RS,3,17,9,9,Casa,40,34,6,60,57.14
453,36,Grêmio - RS,1,17,10,9,Fora,41,35,6,61,56.48
454,37,Grêmio - RS,3,18,10,9,Casa,42,35,7,64,57.66
455,38,Grêmio - RS,1,18,11,9,Fora,42,35,7,65,57.02
456,1,Internacional - RS,1,0,1,0,Fora,2,2,0,1,33.33
457,2,Internacional - RS,3,1,1,0,Casa,4,2,2,4,66.67
458,3,Internacional - RS,0,1,1,1,Casa,5,4,1,4,44.44
459,4,Internacional - RS,1,1,2,1,Fora,6,5,1,5,41.67
460,5,Internacional - RS,1,1,3,1,Fora,8,7,1,6,40.0
461,6,Internacional - RS,3,2,3,1,Casa,13,10,3,9,50.0
462,7,Internacional - RS,3,3,3,1,Fora,16,12,4,12,57.14
463,8,Internacional - RS,3,4,3,1,Casa,17,12,5,15,62.5
464,9,Internacional - RS,0,4,3,2,Fora,17,15,2,15,55.56
465,10,Internacional - RS,0,4,3,3,Casa,18,17,1,15,50.0
466,11,Internacional - RS,1,4,4,3,Fora,19,18,1,16,48.48
467,12,Internacional - RS,3,5,4,3,Fora,20,18,2,19,52.78
468,13,Internacional - RS,1,5,5,3,Casa,22,20,2,20,51.28
469,14,Internacional - RS,1,5,6,3,Fora,25,23,2,21,50.0
470,15,Internacional - RS,1,5,7,3,Casa,25,23,2,22,48.89
471,16,Internacional - RS,1,5,8,3,Casa,28,26,2,23,47.92
472,17,Internacional - RS,1,5,9,3,Fora,28,26,2,24,47.06
473,18,Internacional - RS,3,6,9,3,Casa,29,26,3,27,50.0
474,19,Internacional - RS,3,7,9,3,Fora,32,27,5,30,52.63
475,20,Internacional - RS,1,7,10,3,Casa,34,29,5,31,51.67
476,21,Internacional - RS,3,8,10,3,Fora,35,29,6,34,53.97
477,22,Internacional - RS,0,8,10,4,Fora,35,31,4,34,51.52
478,23,Internacional - RS,0,8,10,5,Casa,35,32,3,34,49.28
479,24,Internacional - RS,0,8,10,6,Casa,36,34,2,34,47.22
480,25,Internacional - RS,0,8,10,7,Fora,37,37,0,34,45.33
481,26,Internacional - RS,3,9,10,7,Casa,38,37,1,37,47.44
482,27,Internacional - RS,0,9,10,8,Fora,39,39,0,37,45.68
483,28,Internacional - RS,3,10,10,8,Casa,43,40,3,40,47.62
484,29,Internacional - RS,1,10,11,8,Fora,43,40,3,41,47.13
485,30,Internacional - RS,1,10,12,8,Casa,45,42,3,42,46.67
486,31,Internacional - RS,0,10,12,9,Casa,47,45,2,42,45.16
487,32,Internacional - RS,0,10,12,10,Fora,47,46,1,42,43.75
488,33,Internacional - RS,3,11,12,10,Casa,49,47,2,45,45.45
489,34,Internacional - RS,0,11,12,11,Fora,50,49,1,45,44.12
490,35,Internacional - RS,0,11,12,12,Fora,51,52,-1,45,42.86
491,36,Internacional - RS,1,11,13,12,Casa,51,52,-1,46,42.59
492,37,Internacional - RS,1,11,14,12,Fora,51,52,-1,47,42.34
493,38,Internacional - RS,1,11,15,12,Casa,51,52,-1,48,42.11
494,1,Náutico - PE,0,0,0,1,Fora,0,2,-2,0,0.0
495,2,Náutico - PE,0,0,0,2,Casa,0,5,-5,0,0.0
496,3,Náutico - PE,1,0,1,2,Casa,2,7,-5,1,11.11
497,4,Náutico - PE,3,1,1,2,Fora,3,7,-4,4,33.33
498,5,Náutico - PE,0,1,1,3,Fora,3,8,-5,4,26.67
499,6,Náutico - PE,0,1,1,4,Casa,4,11,-7,4,22.22
500,7,Náutico - PE,0,1,1,5,Fora,4,14,-10,4,19.05
501,8,Náutico - PE,0,1,1,6,Fora,4,16,-12,4,16.67
502,9,Náutico - PE,3,2,1,6,Casa,7,16,-9,7,25.93
503,10,Náutico - PE,0,2,1,7,Casa,7,17,-10,7,23.33
504,11,Náutico - PE,1,2,2,7,Fora,8,18,-10,8,24.24
505,12,Náutico - PE,0,2,2,8,Fora,9,20,-11,8,22.22
506,13,Náutico - PE,1,2,3,8,Casa,9,20,-11,9,23.08
507,14,Náutico - PE,0,2,3,9,Fora,9,23,-14,9,21.43
508,15,Náutico - PE,0,2,3,10,Casa,9,24,-15,9,20.0
509,16,Náutico - PE,0,2,3,11,Fora,9,26,-17,9,18.75
510,17,Náutico - PE,0,2,3,12,Casa,10,30,-20,9,17.65
511,18,Náutico - PE,0,2,3,13,Casa,10,33,-23,9,16.67
512,19,Náutico - PE,1,2,4,13,Fora,10,33,-23,10,17.54
513,20,Náutico - PE,0,2,4,14,Casa,10,35,-25,10,16.67
514,21,Náutico - PE,0,2,4,15,Fora,11,37,-26,10,15.87
515,22,Náutico - PE,0,2,4,16,Fora,11,40,-29,10,15.15
516,23,Náutico - PE,1,2,5,16,Casa,11,40,-29,11,15.94
517,24,Náutico - PE,3,3,5,16,Casa,14,40,-26,14,19.44
518,25,Náutico - PE,3,4,5,16,Fora,16,41,-25,17,22.67
519,26,Náutico - PE,0,4,5,17,Casa,17,45,-28,17,21.79
520,27,Náutico - PE,0,4,5,18,Casa,18,48,-30,17,20.99
521,28,Náutico - PE,0,4,5,19,Fora,19,52,-33,17,20.24
522,29,Náutico - PE,0,4,5,20,Fora,19,55,-36,17,19.54
523,30,Náutico - PE,0,4,5,21,Casa,20,60,-40,17,18.89
524,31,Náutico - PE,0,4,5,22,Casa,20,62,-42,17,18.28
525,32,Náutico - PE,0,4,5,23,Fora,20,67,-47,17,17.71
526,33,Náutico - PE,0,4,5,24,Casa,20,68,-48,17,17.17
527,34,Náutico - PE,0,4,5,25,Fora,20,70,-50,17,16.67
528,35,Náutico - PE,0,4,5,26,Casa,20,71,-51,17,16.19
529,36,Náutico - PE,0,4,5,27,Fora,21,77,-56,17,15.74
530,37,Náutico - PE,0,4,5,28,Fora,21,79,-58,17,15.32
531,38,Náutico - PE,3,5,5,28,Casa,22,79,-57,20,17.54
532,1,Ponte Preta - SP,0,0,0,1,Casa,0,2,-2,0,0.0
533,2,Ponte Preta - SP,3,1,0,1,Fora,2,2,0,3,50.0
534,3,Ponte Preta - SP,0,1,0,2,Fora,2,3,-1,3,33.33
535,4,Ponte Preta - SP,0,1,0,3,Casa,5,7,-2,3,25.0
536,5,Ponte Preta - SP,0,1,0,4,Casa,5,9,-4,3,20.0
537,6,Ponte Preta - SP,3,2,0,4,Fora,8,10,-2,6,33.33
538,7,Ponte Preta - SP,1,2,1,4,Casa,8,10,-2,7,33.33
539,8,Ponte Preta - SP,0,2,1,5,Fora,8,14,-6,7,29.17
540,9,Ponte Preta - SP,3,3,1,5,Casa,9,14,-5,10,37.04
541,10,Ponte Preta - SP,0,3,1,6,Fora,12,19,-7,10,33.33
542,11,Ponte Preta - SP,1,3,2,6,Casa,13,20,-7,11,33.33
543,12,Ponte Preta - SP,1,3,3,6,Fora,14,21,-7,12,33.33
544,13,Ponte Preta - SP,3,4,3,6,Casa,17,22,-5,15,38.46
545,14,Ponte Preta - SP,0,4,3,7,Fora,18,25,-7,15,35.71
546,15,Ponte Preta - SP,0,4,3,8,Casa,18,26,-8,15,33.33
547,16,Ponte Preta - SP,0,4,3,9,Casa,18,28,-10,15,31.25
548,17,Ponte Preta - SP,0,4,3,10,Fora,18,29,-11,15,29.41
549,18,Ponte Preta - SP,0,4,3,11,Fora,19,31,-12,15,27.78
550,19,Ponte Preta - SP,0,4,3,12,Casa,20,34,-14,15,26.32
551,20,Ponte Preta - SP,0,4,3,13,Fora,20,35,-15,15,25.0
552,21,Ponte Preta - SP,1,4,4,13,Casa,21,36,-15,16,25.4
553,22,Ponte Preta - SP,3,5,4,13,Casa,23,36,-13,19,28.79
554,23,Ponte Preta - SP,0,5,4,14,Fora,23,37,-14,19,27.54
555,24,Ponte Preta - SP,3,6,4,14,Fora,24,37,-13,22,30.56
556,25,Ponte Preta - SP,0,6,4,15,Casa,25,39,-14,22,29.33
557,26,Ponte Preta - SP,1,6,5,15,Fora,26,40,-14,23,29.49
558,27,Ponte Preta - SP,3,7,5,15,Casa,28,40,-12,26,32.1
559,28,Ponte Preta - SP,0,7,5,16,Fora,29,42,-13,26,30.95
560,29,Ponte Preta - SP,3,8,5,16,Casa,30,42,-12,29,33.33
561,30,Ponte Preta - SP,1,8,6,16,Fora,31,43,-12,30,33.33
562,31,Ponte Preta - SP,3,9,6,16,Casa,33,44,-11,33,35.48
563,32,Ponte Preta - SP,1,9,7,16,Fora,34,45,-11,34,35.42
564,33,Ponte Preta - SP,0,9,7,17,Casa,34,48,-14,34,34.34
565,34,Ponte Preta - SP,0,9,7,18,Fora,34,50,-16,34,33.33
566,35,Ponte Preta - SP,1,9,8,18,Fora,36,52,-16,35,33.33
567,36,Ponte Preta - SP,1,9,9,18,Casa,37,53,-16,36,33.33
568,37,Ponte Preta - SP,0,9,9,19,Casa,37,55,-18,36,32.43
569,38,Ponte Preta - SP,1,9,10,19,Fora,37,55,-18,37,32.46
570,1,Portuguesa - SP,0,0,0,1,Fora,0,1,-1,0,0.0
571,2,Portuguesa - SP,3,1,0,1,Casa,2,2,0,3,50.0
572,3,Portuguesa - SP,1,1,1,1,Fora,4,4,0,4,44.44
573,4,Portuguesa - SP,1,1,2,1,Casa,5,5,0,5,41.67
574,5,Portuguesa - SP,1,1,3,1,Fora,5,5,0,6,40.0
575,6,Portuguesa - SP,1,1,4,1,Casa,6,6,0,7,38.89
576,7,Portuguesa - SP,0,1,4,2,Fora,7,10,-3,7,33.33
577,8,Portuguesa - SP,0,1,4,3,Fora,8,12,-4,7,29.17
578,9,Portuguesa - SP,0,1,4,4,Casa,10,15,-5,7,25.93
579,10,Portuguesa - SP,1,1,5,4,Casa,11,16,-5,8,26.67
580,11,Portuguesa - SP,0,1,5,5,Fora,12,18,-6,8,24.24
581,12,Portuguesa - SP,1,1,6,5,Fora,13,19,-6,9,25.0
582,13,Portuguesa - SP,3,2,6,5,Casa,15,20,-5,12,30.77
583,14,Portuguesa - SP,1,2,7,5,Fora,16,21,-5,13,30.95
584,15,Portuguesa - SP,0,2,7,6,Casa,17,24,-7,13,28.89
585,16,Portuguesa - SP,0,2,7,7,Fora,18,26,-8,13,27.08
586,17,Portuguesa - SP,3,3,7,7,Casa,22,28,-6,16,31.37
587,18,Portuguesa - SP,3,4,7,7,Casa,24,29,-5,19,35.19
588,19,Portuguesa - SP,0,4,7,8,Fora,26,32,-6,19,33.33
589,20,Portuguesa - SP,3,5,7,8,Casa,28,32,-4,22,36.67
590,21,Portuguesa - SP,0,5,7,9,Fora,29,34,-5,22,34.92
591,22,Portuguesa - SP,3,6,7,9,Casa,32,34,-2,25,37.88
592,23,Portuguesa - SP,3,7,7,9,Fora,33,34,-1,28,40.58
593,24,Portuguesa - SP,3,8,7,9,Casa,37,34,3,31,43.06
594,25,Portuguesa - SP,0,8,7,10,Fora,37,38,-1,31,41.33
595,26,Portuguesa - SP,3,9,7,10,Casa,40,38,2,34,43.59
596,27,Portuguesa - SP,0,9,7,11,Casa,41,40,1,34,41.98
597,28,Portuguesa - SP,0,9,7,12,Fora,41,41,0,34,40.48
598,29,Portuguesa - SP,3,10,7,12,Fora,44,42,2,37,42.53
599,30,Portuguesa - SP,1,10,8,12,Casa,45,43,2,38,42.22
600,31,Portuguesa - SP,1,10,9,12,Casa,45,43,2,39,41.94
601,32,Portuguesa - SP,0,10,9,13,Fora,46,45,1,39,40.62
602,33,Portuguesa - SP,1,10,10,13,Casa,46,45,1,40,40.4
603,34,Portuguesa - SP,1,10,11,13,Fora,46,45,1,41,40.2
604,35,Portuguesa - SP,3,11,11,13,Casa,48,45,3,44,41.9
605,36,Portuguesa - SP,0,11,11,14,Fora,48,46,2,44,40.74
606,37,Portuguesa - SP,3,12,11,14,Fora,50,46,4,47,42.34
607,38,Portuguesa - SP,1,12,12,14,Casa,50,46,4,48,42.11
608,1,Santos - SP,1,0,1,0,Casa,0,0,0,1,33.33
609,2,Santos - SP,0,0,1,1,Fora,1,2,-1,1,16.67
610,3,Santos - SP,1,0,2,1,Casa,2,3,-1,2,22.22
611,4,Santos - SP,0,0,2,2,Fora,3,6,-3,2,16.67
612,5,Santos - SP,3,1,2,2,Casa,4,6,-2,5,33.33
613,6,Santos - SP,3,2,2,2,Fora,6,6,0,8,44.44
614,7,Santos - SP,3,3,2,2,Casa,10,7,3,11,52.38
615,8,Santos - SP,1,3,3,2,Casa,12,9,3,12,50.0
616,9,Santos - SP,0,3,3,3,Fora,12,10,2,12,44.44
617,10,Santos - SP,3,4,3,3,Fora,14,11,3,15,50.0
618,11,Santos - SP,1,4,4,3,Casa,15,12,3,16,48.48
619,12,Santos - SP,1,4,5,3,Casa,16,13,3,17,47.22
620,13,Santos - SP,1,4,6,3,Fora,16,13,3,18,46.15
621,14,Santos - SP,1,4,7,3,Casa,17,14,3,19,45.24
622,15,Santos - SP,1,4,8,3,Fora,17,14,3,20,44.44
623,16,Santos - SP,3,5,8,3,Casa,19,14,5,23,47.92
624,17,Santos - SP,3,6,8,3,Fora,21,14,7,26,50.98
625,18,Santos - SP,0,6,8,4,Fora,22,16,6,26,48.15
626,19,Santos - SP,3,7,8,4,Casa,23,16,7,29,50.88
627,20,Santos - SP,0,7,8,5,Fora,24,18,6,29,48.33
628,21,Santos - SP,0,7,8,6,Casa,25,20,5,29,46.03
629,22,Santos - SP,1,7,9,6,Fora,26,21,5,30,45.45
630,23,Santos - SP,3,8,9,6,Casa,28,22,6,33,47.83
631,24,Santos - SP,0,8,9,7,Fora,29,25,4,33,45.83
632,25,Santos - SP,3,9,9,7,Casa,32,25,7,36,48.0
633,26,Santos - SP,0,9,9,8,Fora,32,28,4,36,46.15
634,27,Santos - SP,0,9,9,9,Fora,32,29,3,36,44.44
635,28,Santos - SP,3,10,9,9,Casa,34,30,4,39,46.43
636,29,Santos - SP,1,10,10,9,Casa,34,30,4,40,45.98
637,30,Santos - SP,3,11,10,9,Fora,39,31,8,43,47.78
638,31,Santos - SP,1,11,11,9,Fora,40,32,8,44,47.31
639,32,Santos - SP,0,11,11,10,Casa,40,33,7,44,45.83
640,33,Santos - SP,1,11,12,10,Fora,42,35,7,45,45.45
641,34,Santos - SP,3,12,12,10,Casa,45,35,10,48,47.06
642,35,Santos - SP,0,12,12,11,Fora,45,37,8,48,45.71
643,36,Santos - SP,3,13,12,11,Casa,46,37,9,51,47.22
644,37,Santos - SP,3,14,12,11,Casa,48,38,10,54,48.65
645,38,Santos - SP,3,15,12,11,Fora,51,38,13,57,50.0
646,1,São Paulo - SP,3,1,0,0,Fora,2,0,2,3,100.0
647,2,São Paulo - SP,3,2,0,0,Casa,7,1,6,6,100.0
648,3,São Paulo - SP,1,2,1,0,Fora,7,1,6,7,77.78
649,4,São Paulo - SP,0,2,1,1,Casa,7,2,5,7,58.33
650,5,São Paulo - SP,1,2,2,1,Fora,8,3,5,8,53.33
651,6,São Paulo - SP,0,2,2,2,Casa,8,5,3,8,44.44
652,7,São Paulo - SP,0,2,2,3,Fora,10,8,2,8,38.1
653,8,São Paulo - SP,0,2,2,4,Casa,10,11,-1,8,33.33
654,9,São Paulo - SP,1,2,3,4,Fora,10,11,-1,9,33.33
655,10,São Paulo - SP,3,3,3,4,Fora,11,11,0,12,40.0
656,11,São Paulo - SP,0,3,3,5,Casa,12,13,-1,12,36.36
657,12,São Paulo - SP,0,3,3,6,Casa,12,14,-2,12,33.33
658,13,São Paulo - SP,0,3,3,7,Fora,13,16,-3,12,30.77
659,14,São Paulo - SP,1,3,4,7,Casa,14,17,-3,13,30.95
660,15,São Paulo - SP,1,3,5,7,Fora,14,17,-3,14,31.11
661,16,São Paulo - SP,3,4,5,7,Casa,16,18,-2,17,35.42
662,17,São Paulo - SP,1,4,6,7,Fora,16,18,-2,18,35.29
663,18,São Paulo - SP,0,4,6,8,Casa,17,20,-3,18,33.33
664,19,São Paulo - SP,0,4,6,9,Fora,17,22,-5,18,31.58
665,20,São Paulo - SP,3,5,6,9,Casa,18,22,-4,21,35.0
666,21,São Paulo - SP,3,6,6,9,Fora,20,22,-2,24,38.1
667,22,São Paulo - SP,3,7,6,9,Casa,21,22,-1,27,40.91
668,23,São Paulo - SP,0,7,6,10,Fora,21,23,-2,27,39.13
669,24,São Paulo - SP,0,7,6,11,Casa,21,24,-3,27,37.5
670,25,São Paulo - SP,0,7,6,12,Fora,21,27,-6,27,36.0
671,26,São Paulo - SP,3,8,6,12,Casa,24,29,-5,30,38.46
672,27,São Paulo - SP,3,9,6,12,Fora,26,29,-3,33,40.74
673,28,São Paulo - SP,1,9,7,12,Casa,26,29,-3,34,40.48
674,29,São Paulo - SP,3,10,7,12,Casa,29,29,0,37,42.53
675,30,São Paulo - SP,3,11,7,12,Fora,30,29,1,40,44.44
676,31,São Paulo - SP,3,12,7,12,Fora,33,31,2,43,46.24
677,32,São Paulo - SP,3,13,7,12,Casa,35,32,3,46,47.92
678,33,São Paulo - SP,0,13,7,13,Fora,35,35,0,46,46.46
679,34,São Paulo - SP,3,14,7,13,Casa,37,35,2,49,48.04
680,35,São Paulo - SP,0,14,7,14,Fora,38,37,1,49,46.67
681,36,São Paulo - SP,1,14,8,14,Casa,39,38,1,50,46.3
682,37,São Paulo - SP,0,14,8,15,Fora,39,39,0,50,45.05
683,38,São Paulo - SP,0,14,8,16,Casa,39,40,-1,50,43.86
684,1,Vasco da Gama - RJ,3,1,0,0,Casa,1,0,1,3,100.0
685,2,Vasco da Gama - RJ,0,1,0,1,Fora,2,5,-3,3,50.0
686,3,Vasco da Gama - RJ,0,1,0,2,Fora,2,7,-5,3,33.33
687,4,Vasco da Gama - RJ,3,2,0,2,Casa,4,7,-3,6,50.0
688,5,Vasco da Gama - RJ,1,2,1,2,Casa,5,8,-3,7,46.67
689,6,Vasco da Gama - RJ,0,2,1,3,Fora,8,13,-5,7,38.89
690,7,Vasco da Gama - RJ,0,2,1,4,Casa,8,14,-6,7,33.33
691,8,Vasco da Gama - RJ,3,3,1,4,Fora,11,15,-4,10,41.67
692,9,Vasco da Gama - RJ,3,4,1,4,Casa,14,17,-3,13,48.15
693,10,Vasco da Gama - RJ,1,4,2,4,Fora,15,18,-3,14,46.67
694,11,Vasco da Gama - RJ,0,4,2,5,Casa,17,21,-4,14,42.42
695,12,Vasco da Gama - RJ,1,4,3,5,Casa,18,22,-4,15,41.67
696,13,Vasco da Gama - RJ,3,5,3,5,Fora,19,22,-3,18,46.15
697,14,Vasco da Gama - RJ,1,5,4,5,Fora,20,23,-3,19,45.24
698,15,Vasco da Gama - RJ,0,5,4,6,Casa,22,26,-4,19,42.22
699,16,Vasco da Gama - RJ,1,5,5,6,Casa,23,27,-4,20,41.67
700,17,Vasco da Gama - RJ,0,5,5,7,Fora,26,32,-6,20,39.22
701,18,Vasco da Gama - RJ,3,6,5,7,Fora,29,32,-3,23,42.59
702,19,Vasco da Gama - RJ,1,6,6,7,Casa,29,32,-3,24,42.11
703,20,Vasco da Gama - RJ,0,6,6,8,Fora,29,34,-5,24,40.0
704,21,Vasco da Gama - RJ,0,6,6,9,Casa,29,36,-7,24,38.1
705,22,Vasco da Gama - RJ,0,6,6,10,Casa,30,38,-8,24,36.36
706,23,Vasco da Gama - RJ,0,6,6,11,Fora,31,40,-9,24,34.78
707,24,Vasco da Gama - RJ,1,6,7,11,Fora,31,40,-9,25,34.72
708,25,Vasco da Gama - RJ,3,7,7,11,Casa,34,41,-7,28,37.33
709,26,Vasco da Gama - RJ,1,7,8,11,Fora,35,42,-7,29,37.18
710,27,Vasco da Gama - RJ,3,8,8,11,Casa,36,42,-6,32,39.51
711,28,Vasco da Gama - RJ,0,8,8,12,Fora,38,45,-7,32,38.1
712,29,Vasco da Gama - RJ,0,8,8,13,Casa,38,47,-9,32,36.78
713,30,Vasco da Gama - RJ,1,8,9,13,Fora,40,49,-9,33,36.67
714,31,Vasco da Gama - RJ,0,8,9,14,Fora,41,51,-10,33,35.48
715,32,Vasco da Gama - RJ,3,9,9,14,Casa,43,52,-9,36,37.5
716,33,Vasco da Gama - RJ,1,9,10,14,Casa,45,54,-9,37,37.37
717,34,Vasco da Gama - RJ,0,9,10,15,Fora,45,55,-10,37,36.27
718,35,Vasco da Gama - RJ,1,9,11,15,Fora,45,55,-10,38,36.19
719,36,Vasco da Gama - RJ,3,10,11,15,Casa,47,56,-9,41,37.96
720,37,Vasco da Gama - RJ,3,11,11,15,Casa,49,56,-7,44,39.64
721,38,Vasco da Gama - RJ,0,11,11,16,Fora,50,61,-11,44,38.6
722,1,Vitória - BA,1,0,1,0,Casa,2,2,0,1,33.33
723,2,Vitória - BA,3,1,1,0,Fora,5,2,3,4,66.67
724,3,Vitória - BA,3,2,1,0,Casa,7,2,5,7,77.78
725,4,Vitória - BA,0,2,1,1,Fora,7,3,4,7,58.33
726,5,Vitória - BA,3,3,1,1,Casa,10,5,5,10,66.67
727,6,Vitória - BA,0,3,1,2,Fora,10,6,4,10,55.56
728,7,Vitória - BA,3,4,1,2,Casa,13,8,5,13,61.9
729,8,Vitória - BA,1,4,2,2,Casa,13,8,5,14,58.33
730,9,Vitória - BA,1,4,3,2,Fora,14,9,5,15,55.56
